latitud,longitud,fecha,temperatura_2m_C,punto_rocio_2m_C,precipitacion_total_mm,radiacion_solar_whm2,radiacion_solar_prom_4d,radiacion_solar_acum_4d,radiacion_solar_prom_7d,radiacion_solar_acum_7d,radiacion_solar_prom_14d,radiacion_solar_acum_14d,radiacion_solar_prom_21d,radiacion_solar_acum_21d,radiacion_solar_prom_28d,radiacion_solar_acum_28d,temperatura_2m_prom_4d,temperatura_2m_acum_4d,temperatura_2m_prom_7d,temperatura_2m_acum_7d,temperatura_2m_prom_14d,temperatura_2m_acum_14d,temperatura_2m_prom_21d,temperatura_2m_acum_21d,temperatura_2m_prom_28d,temperatura_2m_acum_28d,precipitacion_acum_1d,precipitacion_acum_2d,precipitacion_acum_3d,precipitacion_acum_4d,precipitacion_acum_5d
4.8,-75.5,2024-01-15,15.123871,11.855861,1.0236306,267.452,248.3609275817871,993.4437103271484,246.53035845075334,1725.7125091552734,253.98097011021204,3555.7335815429688,252.29996439615886,3784.499465942383,252.29996439615886,3784.499465942383,14.773162841796875,59.0926513671875,14.845948764256068,103.92164134979248,14.98127031326294,209.73778438568115,15.013770294189452,225.2065544128418,15.013770294189452,225.2065544128418,1.0236306190490723,1.6703519821166992,4.721972465515137,6.314554572105408,7.658689856529236
4.8,-75.5,2024-01-16,15.61645,11.685597,1.076054,254.34692,251.3533477783203,1005.4133911132812,246.44234575544084,1725.096420288086,255.05308641706193,3570.743209838867,252.42789936065674,4038.846389770508,252.42789936065674,4038.846389770508,14.956331968307495,59.82532787322998,14.969875608171735,104.78912925720215,14.970831871032715,209.591646194458,15.051437795162201,240.82300472259521,15.051437795162201,240.82300472259521,1.0760539770126343,2.0996845960617065,2.7464059591293335,5.798026442527771,7.390608549118042
4.8,-75.5,2024-01-17,16.21287,12.028071,1.357906,257.05423,262.15079498291016,1048.6031799316406,248.8719961983817,1742.1039733886719,255.7942134312221,3581.1189880371094,252.7000364415786,4295.900619506836,252.7000364415786,4295.900619506836,15.382671356201172,61.53068542480469,15.156335013253349,106.09434509277344,15.007885592324394,210.1103982925415,15.11975731569178,257.03587436676025,15.11975731569178,257.03587436676025,1.3579059839248657,2.4339599609375,3.4575905799865723,4.104311943054199,7.155932426452637
4.8,-75.5,2024-01-18,16.07337,12.511337,0.80581397,238.73938,254.39813232421875,1017.592529296875,249.08346339634485,1743.584243774414,253.4477059500558,3548.2678833007812,251.924444410536,4534.639999389648,251.924444410536,4534.639999389648,15.756640195846558,63.02656078338623,15.285048757280622,106.99534130096436,15.079919474465507,211.1188726425171,15.17273579703437,273.10924434661865,15.17273579703437,273.10924434661865,0.8058139681816101,2.163719952106476,3.23977392911911,4.263404548168182,4.910125911235809
4.8,-75.5,2024-01-19,16.428223,12.89121,0.6573038,249.35687,249.87435150146484,999.4974060058594,250.08055332728796,1750.5638732910156,253.10034506661552,3543.404830932617,251.78930904990747,4783.996871948242,251.78930904990747,4783.996871948242,16.082728147506714,64.33091259002686,15.505684307643346,108.53979015350342,15.220117568969727,213.08164596557617,15.23881405278256,289.53746700286865,15.23881405278256,289.53746700286865,0.6573038101196289,1.463117778301239,2.8210237622261047,3.897077739238739,4.920708358287811
4.8,-75.5,2024-01-20,15.370773,12.994039,1.1092457,159.30052,226.11275100708008,904.4510040283203,242.28570774623327,1695.9999542236328,244.7055925641741,3425.8782958984375,247.1648696899414,4943.297393798828,247.1648696899414,4943.297393798828,16.02130889892578,64.08523559570312,15.629007339477539,109.40305137634277,15.277914592197963,213.89080429077148,15.245412015914917,304.90824031829834,15.245412015914917,304.90824031829834,1.1092456579208374,1.7665494680404663,2.5723634362220764,3.930269420146942,5.006323397159576
4.8,-75.5,2024-01-21,15.062068,13.963272,1.4348831,184.01454,207.8528289794922,831.4113159179688,230.03778076171875,1610.2644653320312,238.20717838832311,3334.9004974365234,244.15771121070497,5127.311935424805,244.15771121070497,5127.311935424805,15.733608484268188,62.934433937072754,15.698232105800084,109.88762474060059,15.273727144513812,213.83218002319336,15.236681347801571,319.970308303833,15.236681347801571,319.970308303833,1.4348831176757812,2.5441287755966187,3.2014325857162476,4.007246553897858,5.365152537822723
4.8,-75.5,2024-01-22,15.580007,12.967331,2.1603258,246.57977,209.81292724609375,839.251708984375,227.0560346330915,1589.3922424316406,236.79319654192244,3315.104751586914,245.00599161783853,5145.125823974609,244.26780492609197,5373.891708374023,15.610267639160156,62.441070556640625,15.763394355773926,110.34376049041748,15.304671560014997,214.26540184020996,15.241978327433268,320.08154487609863,15.25228704105724,335.5503149032593,2.160325765609741,3.5952088832855225,4.70445454120636,5.361758351325989,6.167572319507599
4.8,-75.5,2024-01-23,15.906911,11.250275,0.6409692,245.43317,208.83200073242188,835.3280029296875,225.7826407296317,1580.4784851074219,236.11249324253626,3305.574905395508,245.29627118791853,5151.221694946289,244.31847282077956,5619.32487487793,15.479939699172974,61.919758796691895,15.804888725280762,110.63422107696533,15.38738216672625,215.42335033416748,15.24885082244873,320.22586727142334,15.28074894780698,351.45722579956055,0.6409692168235779,2.801294982433319,4.2361781001091,5.345423758029938,6.002727568149567
4.8,-75.5,2024-01-24,15.201416,9.877248,0.16163595,270.61014,236.65940475463867,946.6376190185547,227.71919904436385,1594.0343933105469,238.29559762137276,3336.1383666992188,246.43587530226935,5175.153381347656,245.41395886739096,5889.935012817383,15.437600374221802,61.75040149688721,15.660395349775042,109.6227674484253,15.408365181514196,215.71711254119873,15.225388844807943,319.7331657409668,15.277443408966064,366.65864181518555,0.16163595020771027,0.8026051670312881,2.9629309326410294,4.397814050316811,5.507059708237648
4.8,-75.5,2024-01-25,15.267909,10.491786,0.22337586,273.84967,259.1181869506836,1036.4727478027344,232.73495483398438,1629.1446838378906,240.90920911516463,3372.7289276123047,246.543455578032,5177.412567138672,246.55138732910157,6163.784683227539,15.489060640335083,61.95624256134033,15.54532950265067,108.81730651855469,15.415189129965645,215.81264781951904,15.235056150527228,319.9361791610718,15.277062034606933,381.92655086517334,0.2233758568763733,0.38501180708408356,1.0259810239076614,3.1863067895174026,4.621189907193184
4.8,-75.5,2024-01-26,15.443776,11.57605,0.16400808,247.21022,259.2757987976074,1037.1031951904297,232.42829023088728,1626.998031616211,241.2544217790876,3377.5619049072266,246.20966012137276,5170.402862548828,246.57672706017127,6410.994903564453,15.455003023147583,61.82001209259033,15.404694284711566,107.83285999298096,15.455189296177455,216.37265014648438,15.281643140883673,320.91450595855713,15.283474115224985,397.3703269958496,0.16400808095932007,0.38738393783569336,0.5490198880434036,1.1899891048669815,3.3503148704767227
4.8,-75.5,2024-01-27,15.78155,13.274632,0.4922371,238.96484,257.65871810913086,1030.6348724365234,243.80890764508928,1706.662353515625,243.04730769566126,3402.662307739258,244.40669759114584,5132.5406494140625,246.29480545609087,6649.959747314453,15.423662900924683,61.69465160369873,15.463376726422991,108.24363708496094,15.546192032950264,217.6466884613037,15.339735303606306,322.1344413757324,15.3019213853059,413.1518774032593,0.4922370910644531,0.6562451720237732,0.8796210289001465,1.0412569791078568,1.6822261959314346
4.8,-75.5,2024-01-28,16.021051,13.002156,0.16372982,264.2594,256.0710334777832,1024.2841339111328,255.27245875767298,1786.907211303711,242.65511975969588,3397.171676635742,243.8956051781064,5121.807708740234,246.93639809744698,6914.219146728516,15.62857174873352,62.51428699493408,15.600374358040947,109.20262050628662,15.649303231920515,219.0902452468872,15.382609549022856,323.03480052948,15.327604600361415,429.17292881011963,0.16372981667518616,0.6559669077396393,0.8199749886989594,1.0433508455753326,1.204986795783043
4.8,-75.5,2024-01-29,15.953273,12.985611,0.11520784,252.98578,250.85506057739258,1003.4202423095703,256.1876024518694,1793.313217163086,241.62181854248047,3382.7054595947266,243.25799851190476,5108.41796875,247.80139432634627,6938.439041137695,15.799912691116333,63.19965076446533,15.653698103768486,109.5758867263794,15.708546229771205,219.91964721679688,15.42101374126616,323.84128856658936,15.344908271517072,429.657431602478,0.11520784348249435,0.2789376601576805,0.7711747512221336,0.9351828321814537,1.158558689057827
4.8,-75.5,2024-01-30,16.328573,14.072266,0.6280401,219.59381,243.95095825195312,975.8038330078125,252.4962659563337,1767.473861694336,239.1394533429827,3347.952346801758,241.5737508138021,5073.048767089844,247.09626988002233,6918.695556640625,16.021111965179443,64.08444786071777,15.713935579572405,109.99754905700684,15.759412152426583,220.63177013397217,15.496233304341635,325.4208993911743,15.36512201172965,430.2234163284302,0.628040075302124,0.7432479187846184,0.9069777354598045,1.3992148265242577,1.5632229074835777
4.8,-75.5,2024-01-31,15.69778,13.092259,0.603467,259.33585,249.04370880126953,996.1748352050781,250.88565281459265,1756.1995697021484,239.30242592947823,3350.2339630126953,242.4922826857794,5092.337936401367,247.54831968035018,6931.352951049805,16.000169277191162,64.00067710876465,15.784844670976911,110.49391269683838,15.722620010375977,220.11668014526367,15.533858344668435,326.2110252380371,15.365252801350184,430.2270784378052,0.6034669876098633,1.2315070629119873,1.3467149063944817,1.5104447230696678,2.002681814134121
5.05,-75.75,2024-01-01,20.264404,18.115183,1.9823064,212.64992,212.64991760253906,212.64991760253906,212.64991760253906,212.64991760253906,212.64991760253906,212.64991760253906,212.64991760253906,212.64991760253906,212.64991760253906,212.64991760253906,20.264404296875,20.264404296875,20.264404296875,20.264404296875,20.264404296875,20.264404296875,20.264404296875,20.264404296875,20.264404296875,20.264404296875,1.9823063611984253,1.9823063611984253,1.9823063611984253,1.9823063611984253,1.9823063611984253
5.05,-75.75,2024-01-02,20.377096,18.039572,0.7712442,206.95451,209.80221557617188,419.60443115234375,209.80221557617188,419.60443115234375,209.80221557617188,419.60443115234375,209.80221557617188,419.60443115234375,209.80221557617188,419.60443115234375,20.32075023651123,40.64150047302246,20.32075023651123,40.64150047302246,20.32075023651123,40.64150047302246,20.32075023651123,40.64150047302246,20.32075023651123,40.64150047302246,0.7712442278862,2.7535505890846252,2.7535505890846252,2.7535505890846252,2.7535505890846252
5.05,-75.75,2024-01-03,20.335135,17.811117,1.6671737,236.60059,218.7350056966146,656.2050170898438,218.7350056966146,656.2050170898438,218.7350056966146,656.2050170898438,218.7350056966146,656.2050170898438,218.7350056966146,656.2050170898438,20.325544993082683,60.97663497924805,20.325544993082683,60.97663497924805,20.325544993082683,60.97663497924805,20.325544993082683,60.97663497924805,20.325544993082683,60.97663497924805,1.6671737432479858,2.438417971134186,4.420724332332611,4.420724332332611,4.420724332332611
5.05,-75.75,2024-01-04,20.039408,17.187155,0.756767,255.65123,227.96406173706055,911.8562469482422,227.96406173706055,911.8562469482422,227.96406173706055,911.8562469482422,227.96406173706055,911.8562469482422,227.96406173706055,911.8562469482422,20.254010677337646,81.01604270935059,20.254010677337646,81.01604270935059,20.254010677337646,81.01604270935059,20.254010677337646,81.01604270935059,20.254010677337646,81.01604270935059,0.7567669749259949,2.4239407181739807,3.1951849460601807,5.177491307258606,5.177491307258606
5.05,-75.75,2024-01-05,19.260666,16.55304,0.728563,239.32721,234.63338470458984,938.5335388183594,230.2366912841797,1151.1834564208984,230.2366912841797,1151.1834564208984,230.2366912841797,1151.1834564208984,230.2366912841797,1151.1834564208984,20.00307607650757,80.01230430603027,20.055341720581055,100.27670860290527,20.055341720581055,100.27670860290527,20.055341720581055,100.27670860290527,20.055341720581055,100.27670860290527,0.7285630106925964,1.4853299856185913,3.152503728866577,3.923747956752777,5.906054317951202
5.05,-75.75,2024-01-06,19.361456,16.880701,0.66624886,261.6467,248.3064308166504,993.2257232666016,235.47169240315756,1412.8301544189453,235.47169240315756,1412.8301544189453,235.47169240315756,1412.8301544189453,235.47169240315756,1412.8301544189453,19.749166011810303,78.99666404724121,19.939694086710613,119.63816452026367,19.939694086710613,119.63816452026367,19.939694086710613,119.63816452026367,19.939694086710613,119.63816452026367,0.6662488579750061,1.3948118686676025,2.1515788435935974,3.8187525868415833,4.589996814727783
5.05,-75.75,2024-01-07,19.804377,16.915552,0.5974946,265.4732,255.52458572387695,1022.0983428955078,239.75762285505022,1678.3033599853516,239.75762285505022,1678.3033599853516,239.75762285505022,1678.3033599853516,239.75762285505022,1678.3033599853516,19.61647653579712,78.46590614318848,19.92036301749093,139.44254112243652,19.92036301749093,139.44254112243652,19.92036301749093,139.44254112243652,19.92036301749093,139.44254112243652,0.5974946022033691,1.2637434601783752,1.9923064708709717,2.7490734457969666,4.416247189044952
5.05,-75.75,2024-01-08,19.817389,17.677134,1.5490452,241.513,251.99002838134766,1007.9601135253906,243.88092041015625,1707.1664428710938,239.9770450592041,1919.8163604736328,239.9770450592041,1919.8163604736328,239.9770450592041,1919.8163604736328,19.56097173690796,78.24388694763184,19.856503622872488,138.99552536010742,19.907491207122803,159.25992965698242,19.907491207122803,159.25992965698242,19.907491207122803,159.25992965698242,1.549045205116272,2.146539807319641,2.812788665294647,3.5413516759872437,4.2981186509132385
5.05,-75.75,2024-01-09,19.004583,17.52536,1.6968089,210.75404,244.84673690795898,979.3869476318359,244.4237104143415,1710.9659729003906,236.73004489474826,2130.5704040527344,236.73004489474826,2130.5704040527344,236.73004489474826,2130.5704040527344,19.49695110321045,77.9878044128418,19.660430363246373,137.6230125427246,19.807168112860786,178.26451301574707,19.807168112860786,178.26451301574707,19.807168112860786,178.26451301574707,1.696808934211731,3.245854139328003,3.843348741531372,4.509597599506378,5.238160610198975
5.05,-75.75,2024-01-10,19.503372,17.959259,2.3738916,224.028,235.4420623779297,941.7682495117188,242.62762669154577,1698.3933868408203,235.4598403930664,2354.598403930664,235.4598403930664,2354.598403930664,235.4598403930664,2354.598403930664,19.532430171966553,78.12972068786621,19.54160717555455,136.79125022888184,19.77678852081299,197.76788520812988,19.77678852081299,197.76788520812988,19.77678852081299,197.76788520812988,2.373891592025757,4.070700526237488,5.61974573135376,6.217240333557129,6.883489191532135
5.05,-75.75,2024-01-11,20.137903,18.281397,1.6954536,218.40428,223.67483139038086,894.6993255615234,237.30663408551897,1661.1464385986328,233.9093350497159,2573.002685546875,233.9093350497159,2573.002685546875,233.9093350497159,2573.002685546875,19.615811824798584,78.46324729919434,19.55567795889718,136.88974571228027,19.809617129239168,217.90578842163086,19.809617129239168,217.90578842163086,19.809617129239168,217.90578842163086,1.6954536437988281,4.069345235824585,5.766154170036316,7.315199375152588,7.912693977355957
5.05,-75.75,2024-01-12,19.676498,17.899134,2.0079825,223.87091,219.26430892944336,877.0572357177734,235.09859139578683,1645.6901397705078,233.0727996826172,2796.8735961914062,233.0727996826172,2796.8735961914062,233.0727996826172,2796.8735961914062,19.580589294433594,78.32235717773438,19.615082604544504,137.30557823181152,19.798523902893066,237.5822868347168,19.798523902893066,237.5822868347168,19.798523902893066,237.5822868347168,2.0079824924468994,3.7034361362457275,6.077327728271484,7.774136662483215,9.323181867599487
5.05,-75.75,2024-01-13,19.289276,18.034128,4.216063,200.87886,216.79551315307617,867.1820526123047,226.41747174944197,1584.9223022460938,230.59634282038763,2997.752456665039,230.59634282038763,2997.752456665039,230.59634282038763,2997.752456665039,19.65176248550415,78.6070499420166,19.604771205357142,137.2333984375,19.759350996751053,256.8715629577637,19.759350996751053,256.8715629577637,19.759350996751053,256.8715629577637,4.216063022613525,6.224045515060425,7.919499158859253,10.29339075088501,11.99019968509674
5.05,-75.75,2024-01-14,19.207169,17.576792,0.8230924,256.8737,225.0069351196289,900.0277404785156,225.188969203404,1576.3227844238281,232.47329602922713,3254.6261444091797,232.47329602922713,3254.6261444091797,232.47329602922713,3254.6261444091797,19.577711582183838,78.31084632873535,19.519455773489817,136.6361904144287,19.719909395490372,276.07873153686523,19.719909395490372,276.07873153686523,19.719909395490372,276.07873153686523,0.8230924010276794,5.039155423641205,7.047137916088104,8.742591559886932,11.11648315191269
5.05,-75.75,2024-01-15,19.715647,17.52828,1.3332486,249.88441,232.87696838378906,931.5078735351562,226.38488551548548,1584.6941986083984,235.13290296282088,3291.860641479492,233.63403727213543,3504.5105590820312,233.63403727213543,3504.5105590820312,19.472147464752197,77.88858985900879,19.504921231951034,136.53444862365723,19.68071242741176,275.52997398376465,19.71962521870931,295.79437828063965,19.71962521870931,295.79437828063965,1.3332486152648926,2.156341016292572,6.372404038906097,8.380386531352997,10.075840175151825
5.05,-75.75,2024-01-16,20.231033,17.647684,1.4029008,227.91235,233.8873291015625,935.54931640625,228.83607264927454,1601.8525085449219,236.62989153180803,3312.8184814453125,233.27643203735352,3732.4229125976562,233.27643203735352,3732.4229125976562,19.61078119277954,78.44312477111816,19.680128370012557,137.7608985900879,19.670279366629465,275.3839111328125,19.751588225364685,316.02541160583496,19.751588225364685,316.02541160583496,1.4029008150100708,2.7361494302749634,3.559241831302643,7.775304853916168,9.783287346363068
5.05,-75.75,2024-01-17,20.846634,18.22634,1.7706766,240.64555,243.8290023803711,975.3160095214844,231.2100088936942,1618.4700622558594,236.91881779262,3316.8634490966797,233.70990977567786,3973.0684661865234,233.70990977567786,3973.0684661865234,20.000120639801025,80.0004825592041,19.872022901262557,139.1041603088379,19.706815038408553,275.8954105377197,19.816002677468692,336.8720455169678,19.816002677468692,336.8720455169678,1.770676612854004,3.1735774278640747,4.506826043128967,5.329918444156647,9.545981466770172
5.05,-75.75,2024-01-18,20.413092,17.955256,1.0040555,214.3794,233.20542907714844,932.8217163085938,230.63502502441406,1614.4451751708984,233.9708295549665,3275.5916137695312,232.6359922620985,4187.447860717773,232.6359922620985,4187.447860717773,20.30160140991211,81.20640563964844,19.91133553641183,139.3793487548828,19.733506747654506,276.2690944671631,19.84917428758409,357.2851371765137,19.84917428758409,357.2851371765137,1.0040555000305176,2.7747321128845215,4.177632927894592,5.510881543159485,6.333973944187164
5.05,-75.75,2024-01-19,21.242544,18.375864,0.82436293,240.95683,230.9735336303711,923.8941345214844,233.07587105887276,1631.5310974121094,234.0872312273298,3277.221237182617,233.07393124229029,4428.404693603516,233.07393124229029,4428.404693603516,20.68332576751709,82.73330307006836,20.135056359427317,140.9453945159912,19.87506948198591,278.25097274780273,19.922509544774105,378.527681350708,19.922509544774105,378.527681350708,0.8243629336357117,1.8284184336662292,3.599095046520233,5.001995861530304,6.3352444767951965
5.05,-75.75,2024-01-20,19.670242,18.236893,1.6396424,115.102295,202.7710189819336,811.0840759277344,220.82207598005022,1545.7545318603516,223.6197738647461,3130.6768341064453,227.17534942626952,4543.506988525391,227.17534942626952,4543.506988525391,20.54312801361084,82.17251205444336,20.189480100359237,141.32636070251465,19.89712565285819,278.55975914001465,19.909896183013917,398.1979236602783,19.909896183013917,398.1979236602783,1.639642357826233,2.4640052914619446,3.468060791492462,5.238737404346466,6.641638219356537
5.05,-75.75,2024-01-21,19.710932,18.830587,1.9308268,177.77281,187.0528335571289,748.2113342285156,209.5219508579799,1466.6536560058594,217.35546003069197,3042.9764404296875,224.8228476388114,4721.279800415039,224.8228476388114,4721.279800415039,20.259202480316162,81.03680992126465,20.261446271623885,141.8301239013672,19.89045102255685,278.4663143157959,19.900421687534877,417.9088554382324,19.900421687534877,417.9088554382324,1.9308267831802368,3.5704691410064697,4.394832074642181,5.398887574672699,7.169564187526703
5.05,-75.75,2024-01-22,20.345057,18.22457,2.8214924,236.9143,192.68656158447266,770.7462463378906,207.66907828194755,1453.6835479736328,217.0269818987165,3038.3777465820312,225.9782947358631,4745.544189453125,225.3724594116211,4958.194107055664,20.242193698883057,80.96877479553223,20.351361955915177,142.45953369140625,19.928141593933105,278.9939823150635,19.90426227024623,417.9895076751709,19.920632362365723,438.2539119720459,2.8214924335479736,4.7523192167282104,6.391961574554443,7.216324508190155,8.220380008220673
5.05,-75.75,2024-01-23,20.451166,18.027445,0.9655397,220.30464,187.5235137939453,750.0940551757812,206.58226231166296,1446.0758361816406,217.70916748046875,3047.9283447265625,226.614015125093,4758.894317626953,225.15211951214334,5178.498748779297,20.044349193572998,80.17739677429199,20.382809502737864,142.67966651916504,20.03146893637521,280.44056510925293,19.90778941199893,418.06357765197754,19.943699048913043,458.705078125,0.9655396938323975,3.787032127380371,5.717858910560608,7.357501268386841,8.181864202022552
5.05,-75.75,2024-01-24,19.82464,17.001944,0.20714547,257.9351,223.2317123413086,892.9268493652344,209.0521959577288,1463.3653717041016,220.1311024257115,3081.835433959961,227.62994384765625,4780.228820800781,226.51807657877603,5436.433837890625,20.082948684692383,80.33179473876953,20.236810411725724,141.65767288208008,20.05441665649414,280.76183319091797,19.88348016284761,417.5530834197998,19.938738266626995,478.52971839904785,0.20714546740055084,1.1726851612329483,3.994177594780922,5.925004377961159,7.564646735787392
5.05,-75.75,2024-01-25,19.899332,17.35169,0.301405,260.0815,243.80888748168945,975.2355499267578,215.58106994628906,1509.0674896240234,223.10804748535156,3123.512664794922,227.84090968540735,4784.659103393555,227.86061401367186,5696.515350341797,20.130048751831055,80.52019500732422,20.163416181291854,141.14391326904297,20.037375858851842,280.5232620239258,19.87680989220029,417.41300773620605,19.937162017822267,498.42905044555664,0.30140501260757446,0.5085504800081253,1.4740901738405228,4.295582607388496,6.226409390568733
5.05,-75.75,2024-01-26,20.210215,18.056738,0.22850507,227.28651,241.40193939208984,965.6077575683594,213.62816728864397,1495.3971710205078,223.35201917375838,3126.928268432617,227.26754324776786,4772.618408203125,227.83853325477014,5923.801864624023,20.096338272094727,80.3853530883789,20.015940529959543,140.1115837097168,20.07549844469343,281.056978225708,19.92202649797712,418.36255645751953,19.94766404078557,518.6392650604248,0.22850507497787476,0.5299100875854492,0.7370555549860001,1.7025952488183975,4.524087682366371
5.05,-75.75,2024-01-27,20.879496,18.924902,0.60532534,230.79185,244.02374267578125,976.094970703125,230.1552472795759,1611.0867309570312,225.48866162981307,3156.841262817383,225.7982650030227,4741.763565063477,227.947915536386,6154.593719482422,20.203420639038086,80.81368255615234,20.188691002982004,141.32083702087402,20.18908555167062,282.6471977233887,19.99431410289946,419.8805961608887,19.98217632152416,539.5187606811523,0.6053253412246704,0.8338304162025452,1.1352354288101196,1.3423808962106705,2.307920590043068
5.05,-75.75,2024-01-28,20.629715,18.62406,0.2168927,249.51605,241.91898345947266,967.6759338378906,240.40428161621094,1682.8299713134766,224.96311623709542,3149.483627319336,225.0384005591983,4725.806411743164,228.71820613316126,6404.109771728516,20.4046893119812,81.6187572479248,20.31994574410575,142.23962020874023,20.290696007864817,284.0697441101074,20.033615929739817,420.70593452453613,20.005302701677596,560.1484756469727,0.21689270436763763,0.822218045592308,1.0507231205701828,1.3521281331777573,1.559273600578308
5.05,-75.75,2024-01-29,20.863348,18.559427,0.14680631,236.22835,235.95569229125977,943.8227691650391,240.30628749302454,1682.1440124511719,223.98768288748605,3135.8275604248047,224.78675043015252,4720.521759033203,229.56029292515345,6427.688201904297,20.64569330215454,82.58277320861816,20.39398738316127,142.7579116821289,20.372674669538224,285.21744537353516,20.083423523675826,421.7518939971924,20.02669354847499,560.7474193572998,0.14680631458759308,0.3636990189552307,0.9690243601799011,1.1975294351577759,1.4989344477653503
5.05,-75.75,2024-01-30,21.137177,19.232904,0.6910712,205.87457,230.6027069091797,922.4108276367188,238.2448490687779,1667.7139434814453,222.41355569022042,3113.789779663086,224.5543946765718,4715.642288208008,229.52172361101424,6426.608261108398,20.87743377685547,83.50973510742188,20.49198886326381,143.44392204284668,20.43739918300084,286.1235885620117,20.18497557867141,423.8844871520996,20.05383927481515,561.5074996948242,0.6910712122917175,0.8378775268793106,1.0547702312469482,1.6600955724716187,1.8886006474494934
